timestep,producer-19-production,producer-20-production,producer-24-production,producer-25-production
30,2191.440158721369,2059.807514460089,3127.057870137266,2604.449644754109
31,2051.5110341650725,1864.4152916312053,3119.499565032674,2860.3377323981754
32,2334.1952522215897,1834.4204759059548,3004.4103166858554,2403.578752670105
33,2201.0900747376663,1919.099536037656,3004.826515918074,2640.448876743601
34,2168.492669863057,1789.04180840061,2936.9761914204087,2601.017532421525
35,2087.146261778983,1767.1061893771323,2976.04940565193,2777.699233666928
36,2048.9535742395788,1862.2357308442936,2955.6314942390018,2581.4072082428866
37,2178.2951422249644,1831.8971862707149,2756.177837271567,2843.857533768861
38,2148.640715766053,1730.4285297461668,3053.285374435033,3108.940131654428
39,2070.5488955567685,1815.1068668558644,2959.6490378980816,2802.466207086063
40,1849.0724487074049,1933.503868684343,2774.228763440381,2513.445493048473
41,2004.8368861533909,1970.7744065040936,2806.1761340490693,2718.1867797253594
42,1858.2250612358275,1833.26019537745,2961.1560205787123,2816.050939892963
43,1895.1031058555309,1707.9455805145403,2920.216388079873,2907.2379559382075
44,1918.1251309364795,1582.4784261784664,3007.866863040387,2755.429866130338
45,1941.3846116154923,1879.797763606646,2876.37489804734,2684.283573647206
46,2080.756640839366,1875.717417824948,2976.3348170291115,2641.041127854708
47,1874.4576646007813,1742.403447290775,2773.049392907808,2635.811827309113
48,2012.597556846291,1726.38359288353,2785.873791250488,2722.083782292012
49,1937.1336403124155,1775.900989151501,3113.818240363184,2575.8320722578
50,2076.8840138071564,1886.409759017832,2797.88237023927,2531.4313078776654
51,2074.313422991323,1792.9939144186665,2527.345216752803,2770.4770763822635
52,1838.050966434561,1712.5647296242082,2645.61734330178,2713.9654288584643
53,1782.995916494395,1624.4319860350763,2847.512058235221,2546.9372202000195
54,1982.9688498658863,1663.8273488715452,2828.574685450956,2643.190952548729
55,1799.4934488048516,1703.2615807616314,2620.5116012268213,2560.291665796572
56,1803.882790164366,1649.33221330414,2523.347427218684,2745.989230632244
57,1769.6365278864746,1680.640508608264,2687.905430277439,2586.969454549113
58,1714.7852220539053,1866.287967039436,2842.639893105449,2380.4429044621925
59,1604.2926247037651,1756.6738777946052,2790.1381888486426,2429.852750141454
60,1812.231709039627,1676.0474541504218,2749.613233707934,2673.7401266560564
61,1768.3620271777236,1714.2354242683298,2675.5717591202247,2461.8109312944075
62,1921.954845278316,1702.0636652294663,2749.463864577598,2580.045415495168
63,1737.8673416904128,1684.1333775380758,2546.0635023981185,2573.229771467684
64,1810.3621486996053,1602.475148689506,2646.9405637689806,2875.945395614184
65,1956.7254037671853,1677.2328147626315,2821.530517426313,2463.677445443216
66,1794.1777363166095,1581.6914672812825,2561.6879985678274,2356.854515791493
67,1838.3895345503468,1493.1718752522092,2483.6462051558847,2597.7016707519715
68,1925.7959021561896,1592.2680108700958,2637.717685142285,2490.949338578489
69,1926.0273912176367,1576.5742952861383,2738.117870535247,2233.543076249031
70,1993.47047632034,1584.2479986173685,2720.127780114486,2449.500038160081
71,1712.9849270118514,1683.005033700363,2501.6150113725303,2565.8277057281803
72,2100.436622995665,1528.9894059671365,2525.917790184185,2565.215074860297
73,1579.954032345849,1584.2441375766991,2705.7392006180503,2342.1401264657743
74,1754.7328195670414,1608.417887019673,2513.46001735588,2448.374372626344
75,1817.728574056722,1710.476776589055,2616.127666710508,2454.2079341824046
76,1818.338523664872,1604.5045469385177,2603.6082478509934,2408.595485909645
77,1793.745738786323,1728.3377486582615,2458.66183192351,2395.194426426888
78,1931.4703044714693,1673.2581410061284,2660.173076754739,2515.003300648069
79,1672.8586697932749,1624.2629734756508,2377.1592537502893,2666.9681319610936
80,1885.425614733147,1629.0808183258075,2782.0077359634647,2281.998258721094
81,1657.2559816606536,1728.840317232352,2463.2715203407474,2680.285675670152
82,1796.8545981579111,1680.6315428659027,2617.8596527256204,2353.383020872664
83,1749.9176597819594,1632.175470920559,2513.882987927121,2307.9086528353214
84,1715.7227377079237,1642.1745422749962,2533.0878629784734,2437.4333190349143
85,1793.459474301499,1729.4514246418864,2528.7320371669803,2481.042222785589
86,1812.0561147912133,1510.069186386084,2400.78303714068,2443.228083982215
87,1723.0720499269037,1596.4793509447857,2426.319020966024,2301.4696194454577
88,1689.4781295432203,1668.1323482893963,2299.66637619236,2279.1522391244825
89,1700.172885450315,1686.1738306175969,2430.2225314250554,2235.838910979656
90,1682.1022458105897,1567.3062992270638,2334.997154978052,2192.1982429538607
91,1810.471482074903,1569.942626857761,2519.87096607028,2105.767174171178
92,1677.2000383355696,1565.2076762039687,2368.3579237107188,2432.0163350765765
93,1730.534497786391,1613.771825319006,2303.069120719106,2540.653764224248
94,1699.2636185345432,1486.4985281550137,2446.5567933156085,2369.0459770508246
95,1637.033840648454,1461.650797493472,2431.2920974485487,2496.715338162647
96,1764.4407017777378,1601.0055266562829,2583.991012733618,2345.625866797977
97,1751.8258754634887,1640.9690427182893,2542.235566301796,2358.496785499512
98,1770.7550516286212,1385.754423880567,2420.9656464968552,2188.9999230274416
99,1643.0201430877285,1527.244117782959,2430.681482451356,2307.950616393225
100,1543.428795717101,1509.964101813266,2236.71649228507,2212.165855540128
101,1758.880016600964,1668.379446008115,2506.870172926464,2214.675745573801
102,1516.6365121927906,1444.9094499544035,2501.7369615174066,2200.809920537372
103,1676.1164364817805,1504.863166878118,2593.948977094729,2292.146411137452
104,1664.6980774648412,1573.054249344477,2462.955513300875,2344.801014142909
105,1524.5091710456647,1476.5374659521024,2473.069851836867,2459.626801553182
106,1583.6284058442034,1563.6116368494347,2563.6024121027062,2306.403542974346
107,1579.882094077158,1570.9550433331303,2459.4378789835578,2245.2927631814214
108,1624.6545400219272,1581.5162872744838,2544.247196577872,2475.0753022274166
109,1583.311223443117,1517.5808801417477,2407.369612197097,2484.092988329919
110,1584.3436299965008,1458.651674189708,2421.9597449173903,2368.375768953743
111,1561.5002762636452,1435.1303174964787,2648.096514467606,2436.291224520809
112,1674.4963189548089,1486.91394899638,2491.261054790238,2105.5569979139177
113,1572.7814854086807,1510.8971370440313,2292.088111957742,2185.7626014490284
114,1724.0851775739548,1458.61051886903,2435.739811783337,2314.816705418493
115,1555.6926939952375,1537.1257893123193,2223.4713864605533,2333.6668871430325
116,1572.486533805703,1621.937538465389,2231.118270690816,2186.9909718855765
117,1573.8648838959373,1512.6356528837778,2478.6693194057407,2262.8485439427304
118,1512.4727660772678,1540.877295412385,2322.881308792256,2217.650986233972
119,1655.223257325347,1389.8634404599063,2463.5528281711704,2439.32734053212
120,1705.5930335399737,1441.7662113850115,2323.4610842845204,2241.087288890831
121,1641.3816459773866,1553.861108814121,2371.4552129750305,2111.1248130923937
122,1752.2190370238595,1458.6534622121792,2472.21912448321,2231.6612001053504
123,1578.051302062055,1389.447640068066,2424.760468822521,2224.098836277244
124,1657.3019789747382,1560.1411172865544,2363.889019277107,2277.5218582485923
125,1556.944568563783,1448.7520352379036,2177.2779588051453,2215.5331817816223
126,1672.6203708094286,1612.319028004745,2204.0676433637423,2348.4675560978435
127,1682.6387263849156,1363.8594208887978,2218.938214061985,2452.574280293212
128,1693.7406187798936,1407.6839121095045,2440.3346379378963,2403.0635178744865
129,1574.3857252729674,1416.6917779486253,2298.5383973792777,2281.1870231946987
130,1747.426415158431,1511.4302935408352,2233.749910439049,2141.940660031314
131,1542.4313528815492,1474.8647018481631,2438.8545814792733,2347.2408674296
132,1614.8140124379113,1397.8195045711022,2318.2136854446776,2338.926270880073
133,1555.89279348358,1483.4799699059702,2402.92435660396,2113.4786070137457
134,1737.746244628546,1555.885844297022,2334.6188006372463,2160.2892722024912
135,1573.0380352966188,1497.8400007151963,2297.8120903970803,2134.8381504633744
136,1525.5015507920916,1479.866293391321,2313.824234851021,2270.1029127394404
137,1766.950775655942,1425.640666024722,2320.648238217243,2242.762652604772
138,1560.2667582800846,1563.30271621844,2328.900456248756,2102.4259467811944
139,1532.3619716686994,1479.3219988047929,2424.770188726053,2078.858272758738
140,1786.9300670321318,1384.2625021366243,2348.530212125158,2117.776113872587
141,1683.011172456631,1383.6950214413637,2321.65529897008,2142.427073581454
142,1620.99860187214,1289.5066970039045,2400.9137758545253,2066.007538465736
143,1499.2493520580824,1454.311311898963,2678.5666720570453,2475.4503865613106
144,1622.042467271981,1468.731356711863,2372.8516784137014,2110.538734717406
145,1570.2074141506057,1492.369924350642,2235.280512285823,2209.6820661242136
146,1435.1066553183823,1437.7900764977378,2544.6607345112034,2208.8910435060548
147,1620.3708742817082,1578.6058514437393,2355.981871827458,2179.6170928675683
148,1609.749531673243,1462.6473813128566,2225.3295243709977,2109.362960928316
149,1521.112946270645,1414.470053401474,2257.1065124981938,2178.026483033504
150,1561.5423948075706,1427.710876893619,2386.752188587568,2100.424267849925
151,1677.7939799549408,1546.421185484718,2395.98645334848,2250.2705206488627
152,1791.921866725593,1448.835463641623,2457.680356567625,2062.6474881162258
153,1683.854394576235,1588.5489503450387,2496.81971632028,2003.746071401179
154,1558.024138878867,1412.471823731259,2252.5854721091578,2180.207489657998
155,1476.3495877868088,1523.0522297568175,2217.416640126012,2230.249957467754
156,1605.882615790242,1456.5463299451658,2336.6244472148373,2285.846910301764
157,1477.5347641334831,1628.023102957227,2400.7756602565105,2022.6073820404588
158,1571.754586259381,1516.9720892796504,2318.417940618492,2230.4678999331672
159,1470.3353576691884,1470.3683952353513,2473.690966884119,2047.6255193894144
160,1581.6947206966695,1487.6908929604026,2325.328202367059,2290.325173114264
161,1459.0242042214315,1417.2441217020448,2214.989505595547,2237.937392557326
162,1467.4791668467478,1516.7029205721876,2320.971760204928,2321.1012684242287
163,1628.3185571229524,1458.9757794512611,2542.643667159642,2135.8671545642032
164,1536.9128657605895,1324.403002084588,2362.6834981665857,2201.739687337111
165,1435.9067803951953,1461.0880133208827,2273.528895746582,2196.167931531604
166,1581.8128871792744,1564.325834688805,2158.279056428232,2273.7294973070307
167,1619.2340882667809,1441.754308812706,2184.2695706057902,2044.6686937443808
168,1617.1872358637147,1399.2687110195168,2401.416327106494,1957.316887789048
169,1557.824639006416,1483.1567472148474,2365.6522031063573,2425.898235884631
170,1553.7303206176125,1453.74094288409,2197.160239454878,2206.119526424573
171,1531.4541211699118,1531.746782505401,2308.472642793174,2301.0065586741907
172,1548.0630206394162,1525.517531919065,2477.667021589304,1886.127772123164
173,1603.0961041025892,1447.2473925379431,2374.7321103592835,2225.681104494437
174,1542.179190028906,1441.6800470976066,1988.687578314221,2256.608137153237
175,1586.1105707023576,1435.2382522726548,2419.2262388988224,2074.721288439361
176,1535.5706638101549,1537.879266940352,2069.303957183231,2085.88229785169
177,1474.172969678623,1443.1964425687531,2121.709496537984,2243.962000865333
178,1465.986322537083,1409.589298133047,2122.3245899534936,2016.9199897140288
179,1612.0670926449257,1412.28869123278,2294.039721897032,2051.959131154916
180,1655.4026702086262,1435.167769278585,2199.04501302092,2187.6339915159
181,1485.165436753785,1464.4433976409955,2195.976492140412,2208.672445843832
182,1368.545929210845,1399.126454143635,2425.964862830646,2174.8050098088443
183,1601.538124409,1443.5833844810832,2234.5923230674503,2029.3323600659733
184,1602.5171858805877,1396.4744610253963,2175.324598325476,1955.0894131311527
185,1430.3702420715492,1518.794090899974,2229.0549258513147,2089.859403260333
186,1656.1405545413195,1411.5619296013792,2184.8773279202824,2041.805120819272
187,1496.917970579598,1448.7734547498626,2001.497437942116,2195.9728644527845
188,1584.980401565364,1442.8828826610963,2353.2108150063664,2121.564674543348
189,1419.1256887709062,1262.4509495694658,2357.290148787994,2261.99478843034
190,1483.935558668732,1364.6260167783194,2372.963751888693,2216.938470558977
191,1438.9893643558664,1450.0764332418646,2285.238439078301,2089.432322092645
192,1365.602423568351,1433.3010354450812,2292.501684865273,2175.43334823872
193,1539.1433937896772,1378.5948810461623,2278.284343187101,2033.0252271305048
194,1640.544701187889,1412.3462480654518,2234.606444750974,2109.0755750141134
195,1523.6544819675632,1435.7052504838189,2144.6470891559507,2120.7750287688423
196,1629.067487293389,1414.7212738737192,2413.0450081330687,1951.0792891621195
197,1579.6382381739538,1418.5832738230138,2290.744050864011,2103.509400634324
198,1576.593562874148,1369.0470823149326,2187.9055123693524,2236.640021945804
199,1583.5176039009796,1379.3882791395251,2048.671866068928,2177.606065375829
200,1555.3644365315588,1268.5805807275922,2085.16998325033,2090.677090864341
201,1593.5850455495663,1411.7405196027173,2505.9099847392763,1986.3154199474536
202,1535.17628686365,1376.021615965328,2345.1099248932564,2155.919546960428
203,1577.6887442886834,1279.9792433399714,2249.8806699622696,1956.2408051049056
204,1603.6043942321332,1334.60611057289,2120.5587405243946,1921.9763656462287
205,1561.919415380242,1475.1800785409582,2293.0445818533126,1872.268107970208
206,1474.2284603008736,1327.6477604864072,2168.944069169326,2312.818291583196
207,1460.8114664948894,1392.979425620681,2112.037721975678,2030.713540341573
208,1565.3460961291453,1479.288664127629,2379.008475955594,2099.322879638024
209,1457.484807357864,1452.6028266952992,2325.519880413592,2069.673712767586
210,1547.2135447874969,1348.411674512692,2250.009113301129,1934.517804681164
211,1582.0690989911875,1372.6765232306868,2102.623723378157,2310.3834658172946
212,1496.1470455654207,1443.4621552872416,2246.7894160906067,1941.200070003821
213,1530.7225613438716,1368.8352452162635,2052.8002163147203,2184.975754033724
214,1458.934275363138,1327.5937850286598,2216.5050162665807,2069.408407047676
215,1562.0678566262582,1320.8842400770377,2174.4405239827465,2022.59896194272
216,1523.0642967309846,1410.9368559216016,2190.5991924797604,1939.935172948052
217,1588.1302992488002,1451.16210816245,2275.65735984555,2028.6746325698143
218,1538.4470066935926,1405.2461186164464,2186.236409978253,1851.1451399060409
219,1569.7880348051383,1434.9031145362376,2093.593497695025,2150.733242831008
220,1331.510358756985,1348.9579436488912,2311.3879418512124,2104.826908306112
221,1488.792796475412,1420.4811305435726,2275.1069163083016,2204.365665598277
222,1566.524204868007,1429.7938269085048,2103.246401582041,1991.9635931789032
223,1643.2254607220732,1365.11572834996,2032.733832836551,2166.4566125074302
224,1476.689744852211,1396.1339860131584,2283.45334630258,2242.785123686391
225,1546.6472372927806,1326.628405673693,2252.8157229479853,2116.354526619317
226,1673.5300069966895,1424.7317468024903,2230.7993686122577,2049.226045009956
227,1596.1111189236096,1364.678861698149,2212.1487932689306,2117.794392530945
228,1452.2081170463737,1474.4241281801849,2198.5895334201714,2135.094823607721
229,1455.0414691530416,1315.567301918627,2136.4702946327097,2081.2341153550656
230,1469.3481121299335,1524.2094955956725,2443.300419015991,1940.423710586484
231,1403.4948170277637,1365.764189387865,2116.2705977162027,2066.9216686597247
232,1489.2540189189808,1378.9930138264515,2135.382670204244,2182.266940907716
233,1558.267012976667,1409.901252201382,2128.196868739373,1916.7300666429269
234,1501.2202471501998,1413.2532128753494,2134.587938702265,2102.9746523223544
235,1596.7647895855685,1436.1952574263034,2346.504217750936,1977.9877967344005
236,1431.5617650261315,1266.3354702997624,2087.346868433081,2049.5135110423803
237,1435.8038139307107,1268.0777583882034,2066.086419918141,2016.4576688635275
238,1512.5821820654091,1455.0401589884057,1945.1382771065512,2054.8282374861865
239,1610.7159560617076,1442.160997023787,2083.754066129992,2127.902705946952
240,1391.9797877475114,1430.6511426155516,2118.580332798244,2129.682782054412
241,1425.5624636258285,1250.3208913738686,2099.3206600453136,2052.0285868304377
242,1394.591530074273,1417.1325985926833,2179.7227730057584,2316.466743318148
243,1476.2140111020492,1317.5140775093691,2210.551928471912,1950.5893640851648
244,1571.8500978313268,1500.2867712250534,2139.0830019681016,2057.556278611424
245,1580.552798641937,1360.6694945401705,2211.3278642357127,2037.275428962572
246,1494.2114204002903,1386.4332098905425,2072.0925151829883,2100.599817157223
247,1501.893046587425,1265.150668997875,2123.335729611707,1975.7918590338536
248,1533.427298313537,1533.1769366994715,1946.1010074580995,1878.158091603928
249,1561.538521146881,1481.829240561263,2265.6354817327315,1956.8363463029093
250,1514.7622961214402,1387.67930604304,2233.170593507696,2061.0403176073974
251,1434.3513139460283,1330.7586617333045,2082.9718039626605,2136.4013590883887
252,1401.2875297002593,1305.676592323444,2276.1684952638534,2058.013417116428
253,1474.628012127949,1246.0072333912306,2099.544857898087,2035.405607696711
254,1371.4907431265283,1344.0139419851969,2295.3330463066504,1851.793999875139
255,1440.8906073538635,1337.052727298044,2283.20125646728,1961.0063206703808
256,1441.3996924561682,1425.431339802593,2088.0072444356565,2207.7467770812545
257,1406.6152430228883,1374.0599321214258,2193.327081097389,1970.5570733390964
258,1554.2983334204532,1311.7859561206951,2061.459930820504,2179.9838166615696
259,1396.6819291942593,1420.8150480498136,2146.3946943025608,2025.8922870195809
260,1574.9742848173817,1525.3661628776076,2029.7912262490445,2057.437506825156
261,1484.441048069642,1393.4887288826274,1952.7437761988872,2187.3560098869543
262,1540.5239796705032,1329.958200310116,2280.847517098855,2223.518392250756
263,1569.1324730971758,1352.4089346822914,2128.882578371661,1954.983229390074
264,1403.5946717145007,1418.1061639199092,2074.3840132350456,2199.99189296363
265,1488.7334155947756,1374.6640212508537,2250.847901078412,2148.556642818977
266,1460.8435619645654,1419.1632656560766,2315.77889201741,2162.742378692379
267,1459.177072001969,1360.951105010553,2318.69694122463,2181.647254102259
268,1453.9101623554968,1380.8089272040218,2151.3542824199817,2165.5445227551627
269,1535.07617684732,1410.3667811160583,2088.0568653316755,2185.7270955173826
270,1408.559121514842,1402.5409660477658,2005.0196471870447,2003.7515729271
271,1498.6732628834775,1339.902301798657,2091.068624593266,1780.7402316762673
272,1506.667554625575,1341.5426919736938,2189.1910508578367,1990.261483184276
273,1565.9885607531012,1349.913862596212,2048.3930933275697,2150.946096630661
274,1515.224130747282,1443.5908140150264,2186.085356161752,2169.0065059171607
275,1526.3535235934637,1268.5740323532757,2070.94991547778,1918.550862199474
276,1517.1927695814377,1426.485432733022,2187.495057159564,2066.584893818663
277,1531.4660360519913,1363.946053205875,1904.963603246405,2380.009845404522
278,1486.974943770829,1390.005271734984,2252.77394360973,1980.867317860199
279,1516.8225634541889,1459.4748309505517,2268.0171017478865,1863.7482611814755
280,1427.2756774974823,1403.8865328008117,2192.407328770772,2013.0786955985805
281,1566.4484831611385,1320.366798048078,2196.4550570327488,1984.8334820930709
282,1463.6615547251183,1333.2255303530053,2242.478818252396,1978.462250489673
283,1609.8621242476283,1426.9881663435483,2447.964953889596,1969.4791252760049
284,1430.0290197796417,1384.9742773197777,2072.99613884278,2121.206951917088
285,1434.7843048317263,1263.5355863424245,2163.4330005440274,2052.5540172115266
286,1513.0293599399808,1316.6863438295045,1938.3436647527133,2007.5297281312671
287,1551.365852567172,1375.0876219577117,2166.52621030417,2194.8757152642543
288,1542.8828329499568,1228.8345556954712,2174.17266104808,2038.646234213348
289,1383.7116238626622,1380.4527702989549,2404.8991175884107,1980.221710114796
290,1447.0401169792067,1354.838354276048,2289.1339404005644,2169.608836860696
291,1539.7910738862445,1460.8165941725929,2108.801038765924,2099.947219379785
292,1573.7010852083197,1336.3981318084768,2070.290542872257,2096.681267868609
293,1436.608039872864,1413.8598695012406,2084.198081435911,2211.604029260201
294,1488.8069047068104,1364.3872389696112,2100.346488143852,2168.526189215346
295,1518.108496686771,1240.7199063253756,2234.134916649577,2089.883374014484
296,1472.381157119513,1226.811659222372,2133.1778829997666,2029.341550287612
297,1314.564340255714,1290.895386003889,2167.7699868556124,1990.7207282742488
298,1383.6220939840157,1405.5236601567776,2252.455193714616,2159.5696722743123
299,1500.7348971909032,1411.9865463380374,2337.50744191512,2005.099278762089
300,1474.577772065948,1289.5452638404588,2370.199330612357,2147.732032252261
301,1542.120932550312,1337.7605098271902,2208.378398688959,2023.792197616936
302,1481.833240423286,1305.4246269136572,2176.5187874992125,1889.768180077352
303,1334.6069309059578,1253.8360777952912,2182.278999178196,1942.9999749175724
304,1561.2004211253786,1404.0806583456772,1968.6797386307903,1920.051186725488
305,1607.6435935703882,1313.720279392959,2216.305461729598,1925.516230058936
306,1451.1975071735292,1261.0994018974372,2203.114456162669,1979.0065280496328
307,1318.6364181912124,1347.0263173908077,2236.9768667859,2097.3111451094605
308,1401.1758372731545,1269.8558699933965,2144.407823363732,1942.4112699398536
309,1536.566849645091,1218.039451338636,2231.242988277213,1893.7609371343133
310,1456.1571991301416,1328.7494352325564,2058.003183198218,2006.008156302793
311,1418.8467095156902,1356.6752281182676,2252.5551013378727,2011.0189949514136
312,1382.7501655923863,1334.5438548278098,2149.6938074096147,2000.595640136677
313,1473.607388516972,1339.6177892258963,2348.447467520444,1986.4056964858464
314,1450.9275787680529,1359.8013870291838,2190.516994601892,1963.978316550928
315,1477.6978068364213,1312.2157016462008,2071.0311636158617,2017.1717619815968
316,1527.991131588328,1326.9502738493695,2201.605680888297,1789.985268180826
317,1505.0595028638477,1335.5192426091637,2180.441453531048,1899.85920733808
318,1316.0253795281644,1304.58060559734,1923.11066334884,1928.015309568217
319,1512.2860276037302,1212.562219804888,2107.6445828510955,1963.428247926871
320,1501.51097514052,1363.0488646298556,2181.980139596443,2155.608766606096
321,1424.199822879268,1483.252199642887,1962.098565308352,2137.900730733272
322,1449.901627802788,1381.788436462884,2328.113042855217,2197.708899410419
323,1472.5174099281378,1292.5589892445084,2276.5185905047188,1895.6168140873835
324,1467.3163817581842,1388.5937595870114,2380.033197702581,2176.9470686490204
325,1545.360187657562,1324.281140261107,2209.3788001189496,2042.5174217854333
326,1321.8166593985322,1509.7358845864355,2074.4429886203707,1924.9520544328325
327,1334.2739491637176,1320.0083810119866,2114.84487573451,1902.3669539555565
328,1475.6975159626968,1348.9218482227914,2133.0706725464547,2100.0332342959773
329,1384.9033300129051,1385.8115696930956,1984.1839684305028,2045.173256875744
330,1686.4284058837195,1393.7270854874052,2051.951805386376,1942.1261406942529
331,1442.5294760327356,1322.984022987609,2189.0801399845645,1891.3361525057512
332,1621.3578105190595,1299.971740036253,2307.091406741732,1985.972028165244
333,1353.6935589541977,1261.5587756478003,1997.0099154784689,2219.2022975556392
334,1490.8494744732136,1259.6955089740434,2160.911696675996,1987.7792791491745
335,1382.672590810825,1342.8281933550231,1917.250793281072,1986.3731336504925
336,1439.9472584041084,1374.6998952763322,2296.725306555264,2014.814163352248
337,1410.2316679891517,1258.132887553179,2225.84951116348,2256.440892417584
338,1515.1303048879988,1290.555226274458,2310.702022803632,2036.586136413537
339,1536.79677105572,1416.1484131992092,2114.102556253255,2097.101122762858
340,1626.169642793891,1276.8748720252513,2071.88823372197,2102.9400190616984
341,1391.914444958,1414.5220286182766,2092.0414482992683,1977.2818338077927
342,1400.2365959722315,1473.9638541721747,2072.097212538451,2043.7192979772103
343,1419.5051933167342,1418.7818425165058,2094.193083606678,1893.017677372207
344,1484.2213612727733,1287.2120611915152,2064.918866762572,2097.739041321813
345,1404.9723984766038,1208.7070786081167,2217.40917325108,1942.287885998784
346,1564.5262646824217,1325.854244586256,2182.995374180532,2039.402884222131
347,1470.6363210410566,1389.9518333632811,2144.2935811753546,1895.9834973326308
348,1497.7978283904126,1357.7930271983846,2021.702639637868,1955.9439312662869
349,1490.3316985782917,1331.614572040797,1936.534746784096,1991.428994194432
350,1396.594037100259,1280.6021647936336,2202.5335944666103,2084.166795475936
351,1411.5515547754608,1333.9554215393605,2194.120649943756,2121.786756908281
352,1500.630592635223,1403.429299476414,1870.17008419381,2249.7554699667626
353,1444.2340495971291,1400.7553860892804,1904.793790359203,2011.458969716357
354,1565.4216902175483,1431.8759532808715,2225.573102150406,1899.231665121728
355,1436.754371255416,1377.9601833728063,2151.8812215819776,1982.6766882180225
356,1561.797182684914,1294.4590612344364,2047.9143433454567,1891.1804042367555
357,1581.1869736308226,1399.3144477083854,2183.5794692267405,2046.228811412432
358,1389.675421696241,1398.1430987469855,2137.638133233675,1958.9394454104104
359,1542.500253063363,1467.0968893726138,2083.910236776961,1979.574355129983
360,1528.7405135896352,1239.3864756845592,2035.463228755416,2186.5858800398505
361,1488.9601888888494,1392.86608534022,2117.377396762236,1908.784137047592
362,1453.9399156109332,1296.8344109796556,2109.458024564957,2026.8072996313
363,1368.3037177506803,1314.096651583453,2228.9326360875743,1932.8164349285416
364,1444.819610118186,1181.423724817364,2263.810294087777,2070.413254449495
