timestep,producer-19-production,producer-20-production,producer-24-production,producer-25-production
104,1583.7346384195157,2178.5388468860533,1398.3665872158435,2448.6951043113336
105,1620.2178517661264,2002.554983261749,1404.8734852223367,2238.687383279829
106,1590.4838782889185,2139.1627719156554,1475.3338156977904,2577.790802524079
107,1656.0530655177915,2341.656962474845,1401.9179811503468,2269.623362480371
108,1710.1379863249142,2286.593947442741,1488.923845141594,2199.4909051573272
109,1587.044746902597,2269.339668450932,1417.8343929899274,2523.6451614651623
110,1670.2118387416335,2098.525783635855,1363.4138554426788,2539.9174949554936
111,1530.569320375158,2205.98450067457,1505.0969549301658,2479.213324006538
112,1524.101143782293,1842.0925682370469,1429.759005793221,2594.1564594360434
113,1738.68569626116,2252.8875729452693,1473.1399518132664,2317.461689542324
114,1706.9687198111542,2022.995433205712,1405.183041868893,2340.848932974205
115,1704.6161919638223,2065.2696381176925,1279.116391434974,2328.514100561669
116,1636.965660211613,1951.088557141157,1412.7983061014122,2237.3839605120515
117,1806.731484721165,2187.0228820171087,1493.1707504922383,2344.3652218961934
118,1555.8742407449915,2187.580582384456,1298.985254730627,2324.276450503863
119,1616.698242709435,2188.74539004981,1251.691634653464,2479.4689051035803
120,1531.7633241740914,1956.9587010346768,1350.0225851761634,2547.8313515560108
121,1749.0834896096358,2231.282795894908,1283.2904448048866,2557.482094719075
122,1748.139868836235,2353.226463918091,1388.3837900058463,2293.6550290696136
123,1670.9735849727351,2057.336339429205,1398.560780850459,2409.100664975213
124,1674.498713601685,2354.159223866452,1378.6975967262892,2301.6389716941926
125,1707.6702361065943,2060.014944988735,1323.806229355055,2348.296932372222
126,1698.4270509757907,2099.05566457889,1325.7461740193817,2484.713085634484
127,1558.1396873397794,2023.4539190780504,1429.0719638291062,2270.771231422468
128,1664.2272843680764,2028.3898955364896,1351.7890063803775,2321.0961425289647
129,1644.4591456110102,2079.947077934652,1267.2345610155312,2206.492727701252
130,1696.3456132307906,2018.2214947599005,1478.1173883326865,2450.7306776513747
131,1566.4599409622415,2139.5542759770174,1294.8132037985142,2402.216562281564
132,1608.943319889269,2044.7193455061176,1309.654940230552,2402.5804620667304
133,1625.257724131525,2127.9866326917063,1434.3448379256304,1984.3082153865264
134,1541.6541833072856,1874.2207839624589,1338.5514681844627,2289.0638184283607
135,1733.5579499879718,2148.3045984845708,1313.3936211934958,2378.4710270459705
136,1660.365426348547,1960.4573781447723,1343.054516519229,2265.1547708672715
137,1525.684408330438,2277.0156747512424,1253.3925274158617,2365.37157589802
138,1450.0233953472275,2035.9613131688457,1443.620819258476,2378.027295037154
139,1527.892838259159,2006.0663306572835,1298.2499066794935,2379.124376162154
140,1534.584720201329,1942.345499173138,1358.5619712650578,2166.3601180762635
141,1387.1554197705252,1856.8484693400148,1389.7859468036297,2340.9769302159057
142,1564.262901005406,2148.792212893927,1420.9172867743305,2313.2126837282226
143,1571.1919547388184,2128.334727446604,1326.3312816564312,2326.0445431541207
144,1608.888596069983,2006.0872019361093,1340.650389569781,2194.001988593275
145,1571.265275647516,1829.7529294413475,1203.4003644788772,2236.988802461988
146,1529.1343454681692,1954.4328955292424,1235.084562195177,2216.947906788567
147,1523.2037274597026,2097.361122273752,1345.526741649394,2326.09673597343
148,1687.2925411259791,1924.4335106451576,1353.0972773448698,2406.9952054951154
149,1611.6211725475005,1995.993032174713,1289.2514781083937,2376.5957257758914
150,1471.7019138812502,2099.839285299107,1333.7220087978883,2175.3943216799835
151,1600.1724072657937,1996.937496041516,1348.2444741003972,2219.9560548016607
152,1616.682270223688,2029.220423382942,1388.7174031731236,2222.72736503631
153,1366.1934612821108,1999.2813285703544,1362.1969934958329,2425.016079725143
154,1388.0103623586072,1890.3617722284696,1437.51927580438,2394.241870672103
155,1620.403454488228,1956.3917765734848,1302.9355641842365,2270.0025271652576
156,1625.5671411677602,1962.0647287462448,1351.3573927156442,2181.491465580427
157,1652.70572435163,1948.816169764532,1361.596817522617,2357.401440799616
158,1498.8537917411377,2258.8815772714306,1392.5409169682985,2065.5779202455537
159,1640.9234063802533,2025.07523128458,1338.944030456094,2174.4139803639096
160,1584.646338980107,1880.6664415726184,1251.6470057903648,1987.2983994176143
161,1611.568837700226,2017.265149072164,1395.1522028888612,2199.962150209928
162,1549.2319799540724,2086.6187470296154,1283.4064107854167,2221.255029244456
163,1505.0139246043834,1981.704263284032,1379.6407727473293,2143.010150605315
164,1486.2816470172368,1996.323217456349,1400.7342730872958,2199.844849857629
165,1655.1720708038774,2015.3414558596128,1325.5149997828378,2209.404946180012
166,1492.6979473217868,2003.0934539043988,1364.706274693477,2341.7184089609104
167,1516.6067664182203,1951.1845459690744,1263.50877207962,2154.965224233463
168,1475.8555521557273,2022.9572077360967,1367.4228335377995,2102.63561736026
169,1747.3096886293868,1881.1934941688287,1292.6589385447376,2212.72491319487
170,1557.3728779364765,1871.7883026218583,1304.075835411962,2137.3029427557503
171,1536.169558280965,1866.295154935227,1327.3725375584138,2223.0012686613886
172,1490.3659876484728,1970.078503744256,1344.6577025967938,2171.473486791142
173,1508.3181216749797,2067.752976784525,1415.438816632124,2384.494830607673
174,1608.0650257774737,1902.6470292321487,1405.410231824182,2176.1147230536008
175,1631.0991581738408,1928.4385934723205,1309.5656537462312,2128.987981119373
176,1487.6701705328592,2028.7890315924,1284.4680658169543,2170.36928766784
177,1473.257456858294,1896.118679936616,1222.7316039137818,2210.935964153072
178,1433.305355488138,1986.2729606451264,1320.1387551476032,2033.836408916192
179,1551.7042786650854,1980.05587878562,1314.6536784444138,2251.768169775028
180,1585.2309976530796,2138.457597895111,1346.5495955190086,2247.102545967357
181,1424.8147372501785,1956.3665307804583,1263.8455743015866,2037.730957048028
182,1667.832734350768,2043.5743803004143,1173.248160218243,2173.534906295727
183,1513.3806728908808,1896.279624894283,1247.9639429806975,2075.698875121052
184,1545.4736911540772,1869.1758277080696,1243.9487711103611,2001.9715601221144
185,1584.1114643015603,2024.6235276022912,1326.1217460031442,2118.1884186552725
186,1413.863891801856,2001.488693141431,1333.082467386119,1997.7381458404604
187,1470.010408200456,1828.12755584031,1250.594144833526,2084.8952816849514
188,1410.3298680337773,2052.9388227993,1400.879895513886,2227.855106261954
189,1505.872070417922,1895.9788503638351,1226.8379113227902,1993.5941956095849
190,1506.558154504289,1947.333534903968,1411.7686399322772,2303.2305221425795
191,1467.3747506686582,1807.7974912553927,1287.3217584781366,2274.569781655602
192,1507.8770261961322,1944.2560746014465,1353.1431302450508,2099.556604293464
193,1540.9334765828944,1960.1977657598864,1270.4062253357456,2292.070562079484
194,1656.28840046109,1923.122376896792,1305.7380314893112,2043.362872280989
195,1545.8116685053285,1924.0870842626807,1243.3631050081133,2304.680233887306
196,1561.961119003316,1911.869741457057,1148.6333515528784,2181.3215503466536
197,1537.9752688551234,1820.9131013563936,1187.2916614207445,2267.8945838096924
198,1485.2948081398383,1748.5183333493983,1199.751554430722,2155.418586405774
199,1567.6081538279864,1902.7088725907208,1246.2502287474872,2101.2403868832403
200,1481.7674066974,1777.5214424320711,1346.8783302817012,2104.2883251655985
201,1485.7787840383753,1734.5359622456915,1240.9901133383937,2194.995289773992
202,1531.0547206098588,1903.724748806488,1263.9335743962508,2197.1530300311306
203,1478.6323218885684,2120.368286758641,1285.9306593077583,2103.2192601432885
204,1350.0407669945073,2015.901254672003,1217.679467029229,2186.3271244334537
205,1418.5388087537597,1992.5151192470955,1353.6304879040968,2200.0470494214865
206,1550.0289622529883,2007.039384091414,1318.2757436003635,2160.5258036388964
207,1482.37417844819,1890.6821457170429,1292.1211865569896,2207.692494513123
208,1516.9726322330814,1893.342004393408,1196.8366625824967,2227.553434730933
209,1249.833242095804,1909.1685453631223,1281.9567336178402,2113.4074864640515
210,1531.172362983339,1907.9762998469605,1179.4308855806275,1995.492910336416
211,1549.5872514472835,2023.934838598464,1320.7650817970557,2093.9475170847545
212,1462.1259279730846,1869.086707194946,1209.9554993775646,2012.6504566775643
213,1531.581854526984,1872.7090408986624,1176.5594579556514,2125.678272895763
214,1439.226729020762,1889.087138378948,1375.6980195116985,2125.472493199396
215,1688.7815001754818,1867.3977364009047,1228.3929694400786,2265.105394264524
216,1371.613256703642,1885.2629485401856,1305.7189773311725,2146.2729208370924
217,1586.308076153991,1882.1097269580432,1354.3035102776448,2271.2385595213705
218,1433.8570896221154,2018.549532744148,1327.3133691137118,2231.6077758673136
219,1506.2490405182916,2070.819197406633,1383.192802736202,2148.1500438725043
220,1428.6097094907725,1821.925014589879,1285.5209228437889,2374.935439062574
221,1425.5881101982286,1799.842971237449,1289.6484155755102,2053.472411356004
222,1396.1690123248811,1940.992958271514,1286.5726529715837,2163.9505232981915
223,1571.016833439321,1789.8036998215005,1309.5802748568287,1944.13406188517
224,1631.7204842779392,1918.0251843820351,1214.864491277227,2074.911628622096
225,1441.0143689513163,2018.2193377381584,1292.1206855775872,2142.9208253195275
226,1409.0469870853035,1843.7610141086493,1244.7308821102768,2202.4694890615715
227,1481.9694333776863,1825.647570842464,1198.1008943452853,2126.470201231272
228,1390.7257661117485,1877.8921723322849,1218.9849266871145,1998.7029822495865
229,1470.4898388973938,1931.635567387944,1310.6356935238305,2049.4145650898886
230,1273.572856094634,1758.2096572904652,1277.5402054919225,1995.367553081166
231,1510.7836465628086,1829.2328761427627,1219.422307901174,1997.740881843866
232,1563.327992461079,1935.4059800219536,1281.6980892520996,2044.4082476189403
233,1429.816538909083,1901.0219461684624,1249.1091666539055,2091.1191218638287
234,1458.738792963513,1834.321274379943,1200.3653057159302,2099.654001979695
235,1336.2257889187815,1916.23583338701,1303.5737838336856,1951.9110722475823
236,1448.6445883556216,1885.092873491352,1323.2645765017396,2235.0905242839203
237,1382.6787666388552,1812.505868837985,1341.39415491447,2052.916556168968
238,1458.2160261897334,1752.302801947835,1281.67207651915,2202.370126403341
239,1339.6197046482391,1726.9735312116954,1348.997831401292,1950.096600739755
240,1425.878375697598,1839.935842762046,1223.5008490437313,2282.8980216312925
241,1509.256000553633,2075.449156309375,1288.3036665077052,2036.9454519206363
242,1452.1609251101977,1762.333529304244,1359.195627594166,1917.080589924712
243,1338.3422143017187,1898.712934070869,1216.162157232974,2087.440147980998
244,1476.237198689866,1931.765198000989,1211.331495818005,2064.988932000101
245,1377.857152684323,1803.2791383300128,1275.029161119396,2107.2456277351625
246,1591.819966648938,1833.3624074936392,1306.2920845878211,2039.344711863855
247,1485.4220707549428,1902.3335225714643,1187.1736914846229,2061.8928192847
248,1604.5061651030503,2086.3231820236374,1284.1937878173494,2248.964692535368
249,1465.7158428087737,1738.4301626315892,1208.6157237941743,2174.5695617999927
250,1580.9929737451555,1776.5284908450838,1320.2826893685833,2144.844240331062
251,1576.5484223688138,1973.4866028659496,1228.941344565588,2178.568623539609
252,1467.790493752962,1994.1760907201,1293.2672174176048,2146.790392224442
253,1600.9462001669672,1884.3131364669307,1215.6443082707292,2168.18112549076
254,1485.5582902722197,2056.916121703738,1298.9841356130007,2105.7330777019665
255,1499.3749820756768,1824.3825389408669,1257.337774777923,1958.0735869513733
256,1549.3675154259772,1756.1262616597414,1321.4577623331538,2089.167425856065
257,1393.294335481441,1970.0927662919944,1278.1156599128171,2089.259968657694
258,1603.7803874208057,1973.487911443452,1364.4297208240205,2146.47330803516
259,1612.4174456319124,1857.5261981554536,1274.4386248013684,2082.460698779176
260,1545.596810846008,1821.2485814214745,1319.531657084258,2215.7198136618963
261,1545.970645490914,2090.079733607164,1398.0537375250958,1950.6617963358929
262,1540.1569403972492,1869.2609371183423,1169.059577744634,2196.6748756478955
263,1475.4998119309478,1826.2830944779143,1381.2374042666145,2177.023918555778
264,1483.5436263199692,2025.0570244306664,1292.7919125027702,2172.2773877677005
265,1505.151426072934,2007.8114351596391,1209.5339334285677,2008.323121833266
266,1425.83322229696,1976.1143602316297,1244.506512131184,2056.415185176171
267,1290.2627628231744,1803.1940251817105,1330.614194838096,1947.7900473852408
268,1457.1907230964125,1854.4269110658413,1196.874089861204,2044.424782061164
269,1414.0528158116656,1950.5607039579768,1222.5246578215203,2166.548513533065
270,1414.8176096616,1883.7003867815456,1291.3988732610176,2019.140967607594
271,1557.3012671833678,1802.5822577187464,1234.6803807530296,2280.6003044961967
272,1470.2602093321643,1978.9927894185043,1297.9355316657457,1939.379190604976
273,1360.0073578689403,1786.7354902474613,1198.1234275448455,2103.022650385544
274,1454.8681420410749,1796.7260327672311,1361.9198863703143,2151.7696376219
275,1631.1711150497526,1867.6431984298256,1170.6553633386686,2151.3047815254595
276,1441.3712374070144,1877.7084277641625,1133.8412200856826,2092.304863896078
277,1523.7770050792474,1969.0235120025693,1320.341377514276,2141.54335648716
278,1320.336880582432,2028.7930967345544,1376.294376024241,2018.6504294370825
279,1466.697025283655,1982.874842541593,1240.120220003003,2114.912240718025
280,1397.489195330242,1873.3190268117503,1200.07029588282,2112.8076976447333
281,1365.3018462194034,1737.4356609547845,1251.587460919773,2048.367109723013
282,1297.0273434838616,1856.0740213129875,1346.1317658864386,1947.2786555181845
283,1446.605775834708,1981.454177052948,1278.1840499576074,1876.147168373883
284,1480.6593660433962,1954.1247617681504,1261.058441400755,1992.029797008782
285,1332.3360189931368,1907.9352754230547,1296.1895735223673,2135.993927218968
286,1438.4765419523148,1754.7020499051262,1346.3983839373716,2043.899554057304
287,1376.7514495409348,1815.2768603260888,1271.5374593141987,2462.851995927157
288,1402.9928522925288,1755.3461774134337,1268.962834348822,2193.98847370847
289,1458.0251728286453,1696.6950862225226,1248.8702430242236,2234.1976201039474
290,1464.0744092768457,2057.377462660112,1279.6699121947877,2126.9206223818087
291,1418.4011675053114,1919.3842958570583,1112.5290188391502,2141.9050903503007
292,1472.6456930847737,1886.6841287362247,1222.9216143756755,2133.180402204765
293,1525.221735814568,1753.976555911475,1195.930332069097,2009.411485294621
294,1466.9201569288286,1923.1549559270056,1229.117317269065,2061.33042003231
295,1578.095403370314,1694.2088446181112,1213.539043892855,2030.7085810212752
296,1565.7570330246986,1711.7717583569977,1357.8991515005716,1998.762657478121
297,1508.5059279960603,1885.532467953922,1337.1378904129758,2076.892195087482
298,1359.7409460714134,1871.8805211038955,1208.020629954068,2071.3504607955856
299,1412.0922992377798,1741.5488787014112,1195.7973774997226,1960.2322765266576
300,1485.0929102514283,1922.887368866004,1120.5828555382568,2054.129986553025
301,1512.5892173014222,1741.0267381823403,1208.3142936119152,2029.670010639967
302,1381.4247109012697,1827.81210857143,1139.0374306339038,2038.8914377351364
303,1450.1511167222834,1755.803140936628,1295.3588382515277,2216.555677773152
304,1268.6796335110034,1914.811953750081,1249.502420061542,2114.08429434401
305,1302.592481655574,1957.8959950915148,1261.136076995936,2056.879157229767
306,1474.3603831918747,1817.8907317258825,1132.0452034840994,2007.378944872925
307,1404.5416665248251,1824.488254980366,1274.593476202797,2095.8435355563192
308,1484.819337920614,1689.7264975827748,1271.152793413332,1878.642112560957
309,1388.3087070705046,1776.8029302204195,1311.5452481463235,2171.3179355884704
310,1510.8647832189097,1806.7986765477697,1256.4596384645154,1934.865338349728
311,1417.308135689971,1960.762495032888,1318.2442142216105,2108.338201941239
312,1351.249608027592,1923.507448430439,1244.4765543076564,1830.3039374019856
313,1527.3576339396775,1787.5423724687091,1176.0704486953275,1984.1213614761843
314,1459.4556433506648,1791.3380008260497,1227.2763222644771,1889.4801561514
315,1491.0242549739316,1854.1383126073968,1130.6820409672755,2064.467009008812
316,1443.0598079425088,1815.4372008046169,1263.8323113932784,2073.6219261122087
317,1349.974069731987,1712.582336528381,1258.970253043046,2171.857474866264
318,1381.9692195125035,1870.649690485092,1309.1564065302798,1982.9597492742555
319,1493.981579635294,1774.0077377684815,1191.0233797158785,2098.364824382344
320,1354.7812348818256,1744.827735779054,1185.101233601781,2026.7482344928928
321,1351.4441193047965,1878.1754597745607,1165.1030798304776,2015.25413868672
322,1515.222563736758,1764.9254174922949,1169.9395245490482,2258.782389690652
323,1488.8241153083068,1905.054269060352,1240.9796249010672,2072.2295718153177
324,1447.201669153721,1659.2771891153388,1109.7998852552112,1979.0084854237584
325,1577.910491563286,1675.281133701103,1264.6302455989137,2180.1126778511707
326,1593.8700435939934,1972.662268886578,1234.6517057999297,2139.520440471232
327,1383.8610196247023,1686.169048712357,1178.5035715846857,2146.2572380905794
328,1512.513397449776,1819.631233584854,1239.1836973433756,2010.1084793428683
329,1442.983443224937,1811.2428190615608,1352.8218097302197,1964.339296178304
330,1478.096392319129,1724.8175682410458,1186.104503607229,2052.1588416690147
331,1495.3395015596034,1884.0103693192048,1228.8986240077584,2093.462134470538
332,1439.2440530360486,1869.8735590209392,1250.946914581743,2063.9925327910246
333,1393.7922358093597,1797.135901764429,1258.5071016044546,2123.046006230785
334,1428.8971591630125,1836.35954524182,1264.7453765139444,2019.022710606696
335,1528.4281175379272,1879.0940849229344,1182.2634634835615,2141.2262330020903
336,1367.2347908116224,1698.3812087307351,1177.694717515735,2119.572632124479
337,1499.8856958984077,1731.5249650560113,1260.133063157803,1923.7498947465024
338,1351.4344025520702,1704.7007386028051,1207.9078554197465,1879.5578699175328
339,1442.8138304866316,1728.1566956976624,1219.8771300965927,2165.372967420905
340,1505.4256712878584,2044.982668745978,1244.82864733144,2031.6591457260583
341,1392.091079744515,1727.2242488387287,1218.6418177813373,2085.723116884882
342,1450.3643141534135,1854.4258057233824,1267.550487065996,2160.6457426799725
343,1471.0520465877812,1826.742661290976,1256.2168643473074,2239.829952667882
344,1470.8166134748008,1765.2775320148396,1306.787982737364,1993.719593943758
345,1374.4683671289752,1818.3072694707373,1155.5204158927074,2079.743198230666
346,1479.6120312735725,1769.6219624275814,1223.7519588219416,2129.6113031666264
347,1383.5448631009372,1911.924013908688,1190.2331118847917,2086.485163153083
348,1538.293712599081,1783.261207250384,1229.1047458739615,2158.408589259647
349,1432.156490165309,2000.8900130842555,1201.769810433604,2125.760408821752
350,1567.0945421834804,1760.9740314767143,1311.1976988585493,2019.030092236705
351,1386.2247654280814,1881.1055121499724,1409.8845336844838,2129.4955529402173
352,1575.0636003794366,1746.6177557629758,1281.4136828617093,2199.84269067111
353,1449.7703341370543,1900.7454169654288,1204.9234115522588,2204.595712002228
354,1434.1502465080018,1847.0578608758933,1270.8762823281954,2081.1045813463365
355,1558.9257853151385,1924.4097143359727,1221.9690380426862,2049.540041236727
356,1505.1203400734644,1805.219266774429,1196.6604007782048,2118.605296003207
357,1471.798022763158,1788.9197062244616,1137.3591553792855,2024.496329563991
358,1477.4027109675053,1840.3945303034072,1181.158250075599,1921.6302789824847
359,1455.1127516692131,1822.755587431982,1288.0134812102306,2102.623662277464
360,1438.0748081403003,1813.3910726599809,1247.5631751842866,1868.083732264147
361,1443.2624848154942,1845.5971870759795,1139.3908491378263,2218.3558841375007
362,1434.8558904473664,2064.04350074588,1202.6172730039532,1978.831070849621
363,1470.3800366099604,1872.2430246120127,1245.9141108404312,2151.7171776201926
364,1461.706435103231,1779.5354944067576,1212.71290085297,1911.2404374060704
