timestep,producer-19-production,producer-20-production,producer-24-production,producer-25-production
36,2355.983208370731,2530.9360040590886,2867.283804835776,3119.8632065213355
37,2324.30833264298,2739.011099892057,3004.863665925408,3289.8851213103308
38,2339.1371376748693,2590.3946610146954,2873.624760092761,3163.647263844256
39,2229.9371859393914,2600.9445905610296,2744.950039344853,3036.290822117939
40,2196.760463258381,2445.9430310598414,3029.1155615712382,3033.364033069335
41,1965.2266439326,2629.0212232901504,2864.4062153955483,2852.1776312368884
42,2187.287008101451,2632.709142101497,3124.0236006693976,3453.29166323295
43,2175.363932533349,2440.006433340607,2709.110908608117,3045.679740404638
44,2004.0465089889617,2636.727860940994,2858.0673306039102,2864.8647351720206
45,2134.431843657216,2358.6616952091667,2970.379075481768,3289.2373605848634
46,2194.496284661854,2479.6895986799727,3038.896551564853,2906.3872361234708
47,1917.872737051228,2441.487683882698,2791.9697650641283,2977.944826078364
48,2165.039874584245,2455.621357261863,2872.6402963718983,2860.0036205573256
49,2127.7065953112065,2290.95244391098,2690.291780722243,3187.205426000237
50,2075.5936601052776,2387.1623799332283,2797.391068138126,3171.452786721972
51,2043.6733640907355,2464.651084489308,3185.027307198721,3255.9224992587265
52,2077.1384411812987,2332.7697474496763,2729.0784327010547,3021.571304394508
53,1820.5016678463385,2293.68309782733,2836.4508936762622,2962.12021454863
54,1940.958922178109,2603.5334607411587,2737.904216660702,3250.293522734552
55,1983.005086409612,2466.907862924475,2881.2159052919046,2891.426934484964
56,1979.077234538183,2330.011446529336,2725.973506490836,2855.960094111596
57,2005.5075861903067,2352.6061514535686,2597.8736414926543,2962.195824286889
58,1838.3764570654912,2401.317992096762,2689.5504146726257,3144.8131729478955
59,1939.6147975178549,2346.859876731794,2858.408512870448,2800.2525276566603
60,2067.38924300808,2200.8003495092107,2868.183272405844,3065.9627911117414
61,1870.853997983411,2171.3162319443504,2989.397857563538,2993.773074305521
62,1969.934469463564,2095.683729037921,3005.223385601331,2993.349829204232
63,2070.0962065637245,2308.7191766808487,2667.978709027614,3033.5317634472563
64,1923.5498815414285,2114.0345567759714,2664.3585777513017,3007.49992932156
65,1892.1131882315644,2524.224856627513,2409.8700723509646,2734.354230493671
66,1986.7155788966168,2370.9094684511783,2540.4151051792974,2876.1820599101984
67,2094.103832347289,2300.1546845814296,2663.5505807018685,3041.705567615096
68,1969.507938812773,2136.912439446681,2509.029140631848,2919.6793071763686
69,1875.9916347782023,2119.9039378166485,2763.6755370932788,2847.543639890588
70,1887.7380939400405,2270.1446937386595,2466.65585454037,2883.6963381665587
71,1918.2336233470407,2201.492189210964,2607.966718137344,2769.78355277454
72,1691.241129629226,2160.245373533686,2388.180687865059,2923.6381173415
73,1746.9073035347042,2098.4506446090268,2606.6737598024374,2926.530829396079
74,1742.6375877798691,2239.836449859772,2583.9341767999254,2700.060244114324
75,1810.4960465618128,2173.802273564827,2686.2259314349785,3022.9759355439146
76,1953.095983013657,2275.3320888726053,2357.209372764796,2426.6904662277925
77,1775.7967448650122,2234.478966002396,2512.904420825581,2686.748186836421
78,1889.7445739522725,2160.973966516152,2487.508537761403,2892.585619374684
79,1914.684058599017,2092.51464911185,2347.4967936177745,2663.64324897639
80,1766.64774911606,2232.8612836551965,2625.5362963477146,2659.3967836902234
81,1795.5269591708804,2303.243594540646,2487.9213790498648,2684.9041366814363
82,1826.420045762039,2211.322214017705,2429.34655439467,2699.805082313645
83,1773.8681639808049,2075.054742764866,2710.4428257262466,2364.3287165161205
84,1798.4143790186524,2313.0683420723813,2307.616923002378,2700.5017366418297
85,1803.056782838659,2037.135458680464,2492.9199925426087,2730.3710101142888
86,1923.9702393649504,2179.1269524955665,2377.2309470739665,2682.110317396667
87,1725.1172834457657,1974.124328108288,2470.256584793237,2743.9123374970977
88,1724.9353537515135,2136.882858135489,2372.703930689725,2618.0613895764463
89,1720.9950314156476,2159.9831687680576,2280.745550349496,2692.5934913091046
90,1950.976799619832,2073.7862196813026,2430.105474466113,2920.7820849489785
91,1702.3737486725208,1927.0713107964689,2224.8252504080583,2472.396149702088
92,1820.939683505096,2071.6155365616023,2569.177763470394,2422.5120436410743
93,1752.1558971437305,2028.607575476386,2533.0070081733043,2672.4232481248323
94,2029.369854686436,1865.45588600338,2188.3692863226247,2602.258719406147
95,1833.8933451899948,2028.6377203131465,2401.501135931261,2382.500804594433
96,1704.6077108756672,2112.936172660654,2447.66960710858,2674.080322554204
97,1877.0350327354656,2103.600710018148,2492.8813888601485,2609.961572857296
98,1706.8884708502665,2049.2815064700767,2277.840336886156,2512.0458501711164
99,1729.4482086694916,1924.360250693552,2347.748527354447,2678.813787268024
100,1828.162088525196,1921.0123149180847,2392.053573106717,2518.032168589318
101,1801.3050677160256,2133.0713067903325,2415.477617918473,2570.523217211384
102,1854.823962783109,1960.014094157034,2445.415601331681,2672.9477303497883
103,1615.219546690702,1968.2292494837689,2256.883156001615,2549.4481469989423
104,1791.6982404374155,1950.516137687867,2342.592729598652,2629.8257784943703
105,1715.7799918627118,1874.142165187218,2461.05411585862,2634.7344665309074
106,1729.2804505245172,2034.725671139622,2344.0541644010914,2434.2976144562053
107,1674.192792003168,1901.714763147096,2384.967862750178,2507.449791262526
108,1779.2303738701012,2015.1566808962853,2386.874224110308,2525.5911980288547
109,1831.209452220542,2007.0263872128053,2324.232261574413,2518.504560796573
110,1751.7845443697802,2094.831036842739,2451.891591961678,2626.435884788808
111,1662.4782232964726,2088.8220610750536,2312.5260345249526,2402.584413730533
112,1701.2887566913769,2037.397334686687,2458.512174977483,2536.146875011808
113,1727.4254531074173,1712.282258454746,2252.088081005199,2229.462829208405
114,1662.8961074411225,1981.244058345727,2260.244402914413,2447.894864136629
115,1685.3764695948037,2199.3799541405915,2153.651219932716,2351.524531273578
116,1534.945785779518,1943.8908001098,2186.563863305283,2456.4962734209407
117,1623.3616044710805,2009.929739178045,2440.794532700292,2389.178630028337
118,1848.6754483647685,1965.335261935547,2210.8155128761064,2431.748224882367
119,1623.258491520393,2016.676406835856,2629.2949200314456,2403.6673871339603
120,1652.5642764017382,1893.890966177192,2142.77649803184,2367.4237927553977
121,1691.498965841435,1810.889939639968,2377.061133077243,2581.3538335797
122,1597.5235011151372,1852.1849548141167,2293.570637039102,2584.188248062605
123,1551.9151683328128,1879.183204544337,2309.4285753082127,2473.7964953243177
124,1775.5117015515305,1910.1207384530069,2310.511400825865,2233.9583356801345
125,1593.3001415110964,2087.911424023293,2267.7576353313307,2319.3975524446287
126,1585.9356981554015,1935.5927726868824,2253.790611095484,2445.7029484964246
127,1659.7921513700076,1811.389120205837,2244.545040452402,2283.104071711384
128,1780.4580108020727,1771.0568715217155,2184.6936042701755,2453.162910423139
129,1611.9266207600322,2034.195068377497,2366.777960693885,2501.144793241412
130,1819.2741747832345,1728.131896835284,2181.206464072068,2395.982704129456
131,1600.0411101561976,1834.124573838744,2121.2618540862663,2316.253513176127
132,1637.669733335047,2078.2146581022967,2255.10799123006,2360.9071614140976
133,1527.393182003268,1912.6192124237832,2182.0176884892912,2396.4343174987225
134,1634.401774763606,1963.287989652614,2206.771720116052,2456.274074719994
135,1593.2725366180778,2049.777240118516,2041.7243288709176,2146.8340953561938
136,1593.690665633684,1694.986013753804,2337.8496785392003,2628.465932420078
137,1547.1547852177343,1848.910981724588,2001.5208578209072,2337.1014872678534
138,1405.4412528217415,1991.260011541846,2159.885942367021,2499.286559219279
139,1625.4729444322556,2008.493811568716,2384.555149444938,2394.5886445998285
140,1621.066503356949,1987.3713682636967,2143.0096486293983,2114.8097248162585
141,1513.031530931254,1834.7004141945736,2180.6207234846734,2383.6880047972936
142,1598.9356490699456,1905.3451088060567,2151.472671167005,2176.744386006019
143,1697.5702974661128,1890.501507491089,2046.8105553154755,2414.741076110944
144,1634.938014181531,1873.160872157737,2082.258369258608,2436.136962045849
145,1566.8488695502424,1892.1160864407325,2220.7742433695344,2266.687281303208
146,1760.7465544702495,1953.5067929826807,2069.990239214144,2363.437733754289
147,1607.032556852071,1944.093399151797,2165.5766636280905,2446.9720339027367
148,1455.9341371177184,1782.410415333911,2233.0108479780315,2190.487281359849
149,1509.4738038772098,1755.870805578519,2191.551733622929,2461.1675714866024
150,1575.9763983728565,1810.027786404182,2259.3436466523017,2445.412623625727
151,1525.85553566005,1691.3338801868513,2168.303730672429,2230.3860360769536
152,1649.1521516303667,1861.0624986344592,2384.068582313059,2230.077319471164
153,1591.0480731588636,1818.18502112698,2228.0244719681987,2455.91908717555
154,1615.092817468661,1876.771559970458,2172.9324669841367,2317.9589004762306
155,1594.8930140794675,1791.216198050723,2099.5781726966497,2306.905981766612
156,1635.0768057276991,1889.636887139965,2203.641312859375,2334.280617498569
157,1718.9874964228993,1742.6879106020876,2034.061694410316,2495.4055019701823
158,1509.8928106430667,1920.6141441585376,2172.206131757792,2424.365651091105
159,1364.653432589154,1780.3048757708118,2130.651366687521,2378.769841112152
160,1568.5187718420518,1897.4164332277264,2048.9965204144382,2388.4871984839483
161,1557.413838443095,1534.2429342421765,2105.70602521716,2277.249096218261
162,1471.2081460167228,1902.622467196556,2095.369717453067,2475.9691299868205
163,1575.511959678632,1833.077482627143,2102.476678708203,2247.67812482701
164,1443.055560723909,1933.2760956718807,2181.31854609054,2548.271847091276
165,1660.1240771827124,1844.273648157701,2152.3546186483068,2065.3725785030147
166,1511.087817053405,1650.0529073009268,2266.916541639326,2090.652932818625
167,1505.4453008643718,1838.286773657452,2218.13948979507,2220.502799706392
168,1575.6351268694607,1791.356967298222,2108.814212811627,2390.266220048072
169,1506.5009013858853,1802.1467561926272,2114.552762994194,2173.5823692903705
170,1491.1696632778048,1979.5235596027403,2278.6206707623382,2366.148673882833
171,1479.035798506481,1741.609626896908,2137.0554999329606,2379.996659900823
172,1527.9876765454078,1871.024677359232,2082.9996557998124,2145.106194192407
173,1466.9410743062256,1790.4486234759568,2363.460001291748,2196.827581956033
174,1550.7869350754338,1844.0192056935923,2135.169650235309,2180.5818065460207
175,1417.4755666489068,1885.377992284318,2249.067606527412,2333.359118920894
176,1324.509701380438,1839.174433436797,2076.600378552612,2222.9241990485643
177,1685.319260455459,1932.919682148879,2050.704834187912,2070.6657786571977
178,1518.5349828054725,1685.8473539854044,2229.003033486246,2160.801525250642
179,1488.9775450067596,1875.2550345493016,2160.0820143141727,2122.3173167642444
180,1466.8077827984855,1831.538979940117,2104.536894476687,2199.8945794077417
181,1576.2411851224792,1806.987557110294,2142.5322776379485,2312.8024182837507
182,1576.6239191424656,1724.7886979410234,2202.204487666599,2448.5486417773363
183,1473.2196823609138,1846.0986343091568,2043.3494037792216,2384.3280095384102
184,1499.4543401231665,1923.1575834578248,1897.2848675668,2183.6624407923987
185,1682.2167383908304,1755.8680840648349,2111.6415637610285,2321.1194551434955
186,1533.4394317708516,1893.6095866157923,2063.7093851705386,2504.3337480167684
187,1642.106744439682,1775.4768728319182,1883.023761531393,2192.7826329429763
188,1505.6871649114798,1882.6149079590728,2144.0960633059217,2214.8371992378293
189,1595.0978818740648,1880.5929872720496,2074.193441242994,2265.6939858415467
190,1673.9134277655346,1762.2084830208291,2059.07941081773,2426.619478770949
191,1626.77118341641,1924.1719065353648,1971.179929232008,2226.498795276737
192,1493.5707541790398,1671.540354338516,2175.822943379918,2081.018104565646
193,1528.151014200752,1849.228752544322,2042.7777320485184,2181.7162853745085
194,1564.5688076665076,1737.893962391185,2049.411776582146,2091.5361185840475
195,1427.2384851366876,1794.6780236483753,2064.434697889797,2069.868737462259
196,1519.241152970157,1754.840252190491,2192.621908115057,2305.024390986991
197,1625.4990177826562,1767.118990533195,2065.225560233388,2239.2783255437066
198,1627.3346583358643,1913.2512137267915,2308.883874502292,2136.223611894673
199,1555.0543201639794,1829.427696305384,2123.6486677109,2014.0151693322773
200,1433.6987111042022,1616.3411242438922,2008.591521691978,2388.0559871879927
201,1468.062678784801,1875.9947658016804,2206.378231673586,2212.135357454505
202,1519.9908070031006,1840.5915741327344,2108.143312548158,2112.950905185955
203,1648.0923928794073,1724.913741618408,1857.4868618940552,2178.079839770513
204,1496.575455798183,1872.084549039528,2070.9769471117324,2277.124341698231
205,1305.641446996481,1632.0766780266329,2035.2547944289067,2233.8097826930302
206,1576.2695723663876,1674.614392955095,2160.324096560241,2406.941273865109
207,1631.214989607087,1785.684307796557,2033.7799243190743,2292.043490016023
208,1472.3072719509116,1859.4688716892088,2035.3700394160653,2141.570488374126
209,1477.2715976706656,1836.9267671926143,2155.431317197088,1907.093751893491
210,1540.9702763456023,1648.3521643675265,2031.411852055456,2361.0362541878744
211,1451.485383692824,1699.0695042590517,2087.528166944948,2174.1357409358343
212,1650.4625061044037,1636.0535404747502,2171.008572011027,2194.530376212843
213,1454.114750861608,1792.876331106017,1877.860865036596,2081.4104196145327
214,1473.2343450936598,1597.0072781554395,1937.970894928256,2249.188438119704
215,1510.6481366868986,1660.9210329220416,2060.3503948872267,2223.474717305296
216,1467.8844233658708,1822.4197428936045,2051.00558421627,2293.1703895434885
217,1493.3268189024843,1895.812674891274,1988.4060284548427,2003.6092008472704
218,1405.3067858849142,1769.5089324727874,2239.5770937537245,2221.7484672655423
219,1561.9992067545406,1786.9273868568016,2086.670245611947,2203.277109822566
220,1564.3825876491287,1790.316712346564,2152.417455074966,2179.104590655979
221,1495.904324711909,1609.676580474198,1929.8775682833984,2174.435114621253
222,1466.5201260353017,1837.596098803864,2010.797994187633,2223.598862929697
223,1506.521389740659,1717.0726144007112,1863.920046169152,2191.271032669169
224,1385.7378036217372,1703.4728525704024,1924.241176808987,2057.307835345968
225,1497.5992492673909,1756.7901790792475,2202.6120078791487,2227.241234672048
226,1496.885947876908,1694.5285628210638,1935.110971105616,2140.593357117892
227,1504.1701032908002,1741.545893122009,2263.9150923805937,2074.6625199773725
228,1573.978091965833,1739.1027455377043,1944.6634912955933,2230.129251172933
229,1463.3397188799174,1656.7628883993473,2155.9653163405164,2112.255431724175
230,1496.322959361831,1691.1328747668588,2034.3729349389944,2203.075742222812
231,1536.1672390678532,1599.915477917127,2075.250685677557,2133.8938838520703
232,1464.609243432806,1779.1956813164504,1937.689707561198,2143.770787085821
233,1504.5590971801334,1699.1070535013075,2062.967580192338,2191.7302603203043
234,1530.34589163998,1749.8481610548542,1978.6279194078668,2120.454815785185
235,1487.2212063657207,1774.9037520741,1875.4224453108973,2331.8216800098744
236,1480.110847420119,1566.7310340896158,2145.6257967936776,2192.272617775885
237,1447.0331047262378,1586.9234587267113,2025.6517361598449,2214.3997999303315
238,1581.5535882011557,1737.23582295007,2132.9601410144755,2350.3377494951947
239,1492.5816166462585,1728.5860867777767,1857.5527613881327,2213.2879427937464
240,1410.749180863627,1671.6739974716509,2009.849609800084,2136.620609588784
241,1505.6395509667673,1697.2781808395996,2179.704200875968,2040.810809147636
242,1460.5635560437618,1701.6947795510107,1963.720440526291,2138.032208429079
243,1441.9133058658522,1641.8673284153742,2039.9574167350704,2215.737232675021
244,1479.214579085942,1806.916378233879,2265.827011753493,2043.3787708306656
245,1426.7385060852168,1703.3759505243595,1833.577235477415,2009.620632663445
246,1470.23108947865,1692.5705427199202,1955.696819948558,2252.8634038800856
247,1252.1647625626645,1661.991007278912,1938.941233989873,2232.013804651297
248,1499.1151419035557,1699.0804951286298,1899.6421634702488,2237.201031092435
249,1369.715954926648,1756.9691221101805,2002.2660155165,2203.840339903231
250,1575.567587124238,1710.2635288494237,1910.360828039539,1965.3722857388457
251,1424.6176853996787,1699.4921375260449,2089.579734550411,2213.168233067729
252,1586.9741087299162,1486.305249794594,1960.7358688706352,2125.2585329931667
253,1426.8765337572993,1840.3428363619853,1979.8545338118624,2183.208600565817
254,1492.377625400717,1666.3308362821524,2012.020986096937,2090.845377879722
255,1576.555730287341,1398.1389952556235,2043.8500035615152,2116.076968443926
256,1464.2613481266644,1774.2757569988712,1921.7084499597995,2019.917994277011
257,1449.7805759194257,1628.1058408147987,2094.2185120352274,2279.9008750850194
258,1493.9740306691565,1820.0924391574667,1876.0111498879928,2121.4071237922776
259,1595.287095049919,1527.1671141455822,1784.207202185918,2221.452430356281
260,1609.307506244116,1863.3039984354173,2139.5424621019424,2206.176641337097
261,1591.130628259642,1681.7226274542677,1979.6631435915565,2094.8624469432766
262,1417.1771751281574,1739.1712266853035,2101.5622347705025,1934.7585589645328
263,1439.84551431779,1787.8910570367948,2057.0541941264555,2229.2555750087467
264,1398.166298816439,1744.978994474987,1941.3180689781548,2267.648807575184
265,1381.2521140947715,1772.9981209206069,2078.2711936933847,2209.9697802198784
266,1623.3753380351666,1768.027570077142,2034.844169139796,2097.9907202724594
267,1609.8078256198346,1800.061842232771,1962.345518575657,2194.5406966094683
268,1502.6185966796938,1894.5666193251484,1936.162721630252,2193.095491806548
269,1471.273962546193,1839.583239578331,1803.8620670197377,2345.4006461463487
270,1432.915904415992,1612.5858685743212,2018.693946553149,2263.383193665604
271,1479.8493580610304,1781.792256255009,1910.8544273500927,2020.920000482288
272,1424.089647730245,1672.1999655434347,1879.357846286887,2130.611779164096
273,1379.1328828518594,1686.26136919919,1888.2251344812944,2087.4013719536188
274,1400.7626885081584,1740.1357267820283,1952.5384220579008,1957.7859982658777
275,1455.2060449207916,1715.7466762495371,2127.447415926371,2075.741698274032
276,1405.4093349191314,1739.8789534108414,1942.237850299112,2164.506021281794
277,1529.226635107691,1751.929988022881,1963.7414849934912,2043.2652738069253
278,1526.2327198584248,1823.289207326296,1984.995051860495,1952.624490833274
279,1498.308097418137,1611.5939475141304,1994.337587025484,2092.561926578304
280,1488.9973044663825,1875.1069817301525,1809.087222677959,2080.0966855904658
281,1591.653003521075,1722.3866228751183,1955.0147272223155,2053.426401248775
282,1453.4150812740174,1627.0349725252008,1924.2952296074784,1972.4396430514523
283,1472.3517717828418,1763.9703226856404,2259.883404789756,1998.893198920819
284,1438.7222677846958,1474.023661753348,2220.0379034484395,2141.111504118882
285,1513.801826878212,1712.0501592176174,2079.64774271568,2252.246150750841
286,1542.59845304733,1579.387598060419,2188.608097484794,2048.266904054129
287,1494.029033246494,1628.1939278505129,2049.8546729768805,2218.411570463797
288,1491.0397282710724,1766.0023020364315,2064.962485076671,2235.181990078081
289,1312.0790694122709,1700.998875213477,1919.031417125536,2048.660009154155
290,1534.874639783901,1636.7486889892486,1986.3224659283223,2064.388680816282
291,1452.1902210667065,1799.9391339773065,2020.083787509516,2210.9064356052854
292,1434.804599289161,1605.8447582884714,1828.8600679991937,1879.2167411061948
293,1499.0872826454267,1714.405422527248,1727.993302212377,2198.38415104125
294,1634.616070416674,1812.275685053076,2002.2596100690869,2216.245335132084
295,1502.1204454779524,1854.3737752932896,1916.4801935617977,2076.077113348205
296,1611.8556384457315,1809.362028560156,2017.747342030088,2206.801881212242
297,1423.7108379527845,1701.1292381881217,2053.596564683508,2207.5781416696263
298,1425.2043307414986,1719.322234145921,1831.1200367664912,2271.117333311147
299,1402.1519039887476,1595.760760731395,2078.490904686153,2092.109009245221
300,1379.693495777415,1642.772274060409,1832.0785647628948,2102.6849886720624
301,1499.2628227384148,1749.3657129299927,1908.4947432655565,2161.3772471718808
302,1473.2030980209006,1704.2969284374878,1987.5688877372256,2045.699298492159
303,1509.1316082917876,1643.7810071897368,1997.006323801549,2271.627056702262
304,1323.7493904226562,1590.44924526043,2017.596191126841,2333.6952979776484
305,1412.2759887781458,1753.6649945449071,1965.3397682403363,2145.0469332579128
306,1323.492230094531,1677.9220852970398,2145.0129125725584,1949.0537682765864
307,1480.0744774601949,1927.614578191789,1826.4352360576584,2077.98897283554
308,1403.3761669278304,1679.1331564506402,2008.625167462336,2176.298707081544
309,1372.4805800348154,1555.7805803733886,1964.7042101711725,2191.6984543696462
310,1465.6992394619124,1863.521724718648,1930.278382990299,2175.9959460833466
311,1603.317619145986,1602.798142513258,1977.825379091807,2109.5748951095857
312,1337.5044614211645,1865.2948025270928,1933.9259977483305,2248.4253347255294
313,1426.774269231224,1695.4872983669077,2159.7913509878595,1966.6061645189443
314,1407.6091441829026,1613.141873457875,2051.931476613671,2230.4588755640266
315,1537.6368773215602,1574.156806113116,1967.6704882000504,2121.446747814128
316,1400.421483856594,1650.689843971695,2122.55996919637,2237.3139702300764
317,1518.4236712660584,1648.0491502922978,1864.5589707162176,2002.006393288097
318,1440.1850894707843,1697.1608895682198,1997.4069404397767,2293.184196976508
319,1471.5305016445627,1801.064682833343,1957.362482140309,2050.996570369041
320,1425.2098036953143,1724.6094347588014,2049.273342712451,1973.8496314873264
321,1423.7203820239522,1657.1204060231469,1859.084538849918,2198.7937729806
322,1412.3892161867975,1722.6549046708767,2144.5092162841083,1973.6743119487635
323,1518.96662712057,1677.9184984852122,2031.8587705243665,2333.761686718179
324,1442.0863681386109,1621.4548526808137,1943.5275991846545,2128.595210025964
325,1407.9544098630276,1557.3316692307894,2038.976504635676,2121.6405563253657
326,1460.1755075832664,1637.6186827172817,2070.070739773161,2055.403250813774
327,1443.6681721252994,1658.282650677648,1848.5042139770592,2091.148337616679
328,1495.6076943402843,1647.6905612806872,1850.8035323889817,2155.219101441133
329,1438.4403881966896,1653.482259728596,2068.6354816188946,2113.936454724884
330,1407.0336476430657,1687.4852501876976,1908.1076716030968,2209.829749306394
331,1510.185328791138,1650.7936747673998,2041.6792195824555,2090.082444531175
332,1382.483336903025,1730.2266670162362,2075.711810953822,2118.3306495351203
333,1623.7151966557062,1709.053290898821,1965.285960038541,2323.550417734278
334,1271.630312906035,1694.9925032653796,1841.025607798587,1989.518303170116
335,1417.4068155123198,1740.8353240928589,1842.545493923404,1909.808311248972
336,1454.822590875409,1857.875872355485,1864.4049000484024,2201.021962379834
337,1311.753778246702,1721.5054050544768,1989.5722688705168,2156.3025697457424
338,1419.6544639453546,1660.9348788671248,1890.987869301323,1956.0827337057096
339,1337.708290721972,1492.1913356994205,2034.086335715484,2171.58217156446
340,1419.485593243318,1732.6813978309556,1944.5385969030465,2121.9541193908303
341,1474.732180370211,1711.979084442344,1817.7385791373504,2189.754881703695
342,1533.796610646971,1704.9369122865794,1902.7289243894104,2113.8604174004627
343,1446.2809550510544,1796.4048917554635,2049.7276154244887,2054.694822760345
344,1429.8714173834817,1512.1783830683946,1801.3912815509711,2144.903942332476
345,1503.2446584852569,1723.077943602747,1942.342449448821,2040.8784847953448
346,1418.56611539737,1692.6738904176111,1968.8812590916327,1990.911112139988
347,1477.942231509327,1718.3320543643904,1970.7513156037696,2012.747618365048
348,1408.8173615154203,1809.4405753763965,1973.910333705284,2045.7327655855584
349,1489.1387529061114,1692.2550593469227,2034.0030597785944,2169.418227650231
350,1603.06438039724,1626.2240832587363,1994.7404199499915,1984.655807674831
351,1438.1147180531948,1574.355099616362,1808.187634457775,1940.0929054211665
352,1431.9088956187732,1687.1532089322343,1967.75051000594,2183.6193308913384
353,1341.9576874800157,1629.5812774142971,2087.165502109038,2060.3332673010595
354,1375.793954643914,1809.7395821702405,2104.506557437476,2105.019375807616
355,1519.039343306853,1573.156390071326,2164.4257966745527,1990.0902139623813
356,1426.2614195922663,1684.507920760834,1825.388353870496,2244.3792571188364
357,1404.4026390695478,1690.2783018832886,1981.4615987149864,1949.2482022596853
358,1513.0319458306865,1673.3186412779503,1958.840101188104,2187.148648659034
359,1375.3217418314232,1614.2848120522335,2104.8380055454604,1952.8592737918025
360,1386.0701232020158,1633.023574507454,2103.7429373994505,2147.7494060294325
361,1525.9850926188276,1670.5909888869828,2183.279523215412,2033.2399401591545
362,1383.865661273573,1575.431456805988,1931.6616868740032,2027.2025237507503
363,1381.3600653363756,1783.08499950618,1895.5823603971733,2176.9576518797658
364,1501.7492698017902,1404.458202741626,2063.798060770997,1954.298264373781
